index	prediction
26215	127
26216	40
26217	129
26218	70
26219	175
26220	167
26221	117
26222	22
26223	110
26224	83
26225	71
26226	2
26227	191
26228	136
26229	147
26230	34
26231	127
26232	34
26233	30
26234	83
26235	71
26236	59
26237	2
26238	134
26239	111
26240	69
26241	134
26242	64
26243	34
26244	91
26245	25
26246	50
26247	52
26248	91
26249	38
26250	5
26251	190
26252	14
26253	148
26254	134
26255	147
26256	37
26257	16
26258	134
26259	136
26260	147
26261	34
26262	38
26263	88
26264	91
26265	147
26266	34
26267	17
26268	127
26269	177
26270	137
26271	173
26272	34
26273	174
26274	172
26275	160
26276	46
26277	58
26278	195
26279	170
26280	171
26281	17
26282	112
26283	143
26284	120
26285	105
26286	188
26287	136
26288	147
26289	25
26290	16
26291	127
26292	137
26293	173
26294	37
26295	174
26296	98
26297	160
26298	46
26299	52
26300	195
26301	170
26302	171
26303	17
26304	112
26305	143
26306	158
26307	117
26308	27
26309	175
26310	52
26311	167
26312	117
26313	136
26314	147
26315	34
26316	38
26317	58
26318	136
26319	147
26320	34
26321	127
26322	122
26323	126
26324	40
26325	134
26326	64
26327	157
26328	136
26329	147
26330	161
26331	194
26332	136
26333	147
26334	132
26335	38
26336	132
26337	85
26338	136
26339	4
26340	78
26341	64
26342	148
26343	136
26344	147
26345	34
26346	38
26347	175
26348	136
26349	3
26350	129
26351	68
26352	115
26353	136
26354	147
26355	34
26356	127
26357	34
26358	126
26359	175
26360	40
26361	129
26362	147
26363	34
26364	16
26365	177
26366	84
26367	136
26368	147
26369	34
26370	16
26371	127
26372	38
26373	177
26374	177
26375	55
26376	52
26377	110
26378	110
26379	134
26380	64
26381	37
26382	137
26383	173
26384	25
26385	174
26386	172
26387	160
26388	46
26389	58
26390	195
26391	112
26392	171
26393	17
26394	137
26395	143
26396	120
26397	105
26398	126
26399	147
26400	34
26401	34
26402	126
26403	136
26404	147
26405	34
26406	16
26407	127
26408	136
26409	147
26410	34
26411	34
26412	119
26413	134
26414	64
26415	37
26416	136
26417	147
26418	161
26419	162
26420	130
26421	68
26422	115
26423	153
26424	138
26425	5
26426	190
26427	184
26428	79
26429	164
26430	190
26431	67
26432	5
26433	132
26434	136
26435	147
26436	34
26437	122
26438	127
26439	136
26440	147
26441	34
26442	16
26443	177
26444	136
26445	147
26446	34
26447	16
26448	127
26449	38
26450	177
26451	134
26452	64
26453	37
26454	130
26455	16
26456	177
26457	164
26458	34
26459	132
26460	5
26461	192
26462	79
26463	164
26464	148
26465	136
26466	147
26467	34
26468	16
26469	127
26470	34
26471	136
26472	136
26473	147
26474	17
26475	177
26476	200
26477	134
26478	64
26479	37
26480	136
26481	167
26482	52
26483	52
26484	136
26485	167
26486	136
26487	136
26488	147
26489	34
26490	16
26491	127
26492	136
26493	147
26494	34
26495	16
26496	127
26497	30
26498	83
26499	71
26500	59
26501	2
26502	129
26503	167
26504	175
26505	52
26506	167
26507	117
26508	129
26509	132
26510	167
26511	55
26512	55
26513	132
26514	167
26515	132
26516	134
26517	64
26518	37
26519	136
26520	147
26521	34
26522	127
26523	34
26524	126
26525	175
26526	40
26527	134
26528	64
26529	25
26530	137
26531	173
26532	27
26533	174
26534	172
26535	160
26536	46
26537	58
26538	195
26539	143
26540	120
26541	120
26542	136
26543	147
26544	34
26545	16
26546	85
26547	136
26548	106
26549	16
26550	27
26551	127
26552	136
26553	147
26554	161
26555	185
26556	137
26557	173
26558	37
26559	174
26560	172
26561	160
26562	160
26563	58
26564	195
26565	170
26566	171
26567	17
26568	112
26569	120
26570	105
26571	38
26572	68
26573	153
26574	153
26575	136
26576	167
26577	52
26578	52
26579	136
26580	167
26581	136
26582	131
26583	5
26584	189
26585	80
26586	15
26587	186
26588	130
26589	68
26590	115
26591	115
26592	130
26593	68
26594	115
26595	153
26596	136
26597	68
26598	115
26599	153
26600	136
26601	147
26602	34
26603	16
26604	127
26605	38
26606	177
26607	119
26608	136
26609	147
26610	34
26611	16
26612	127
26613	122
26614	147
26615	34
26616	12
26617	127
26618	132
26619	5
26620	190
26621	148
26622	89
26623	134
26624	64
26625	27
26626	128
26627	24
26628	147
26629	30
26630	83
26631	71
26632	59
26633	2
26634	126
26635	147
26636	83
26637	83
26638	200
26639	91
26640	25
26641	52
26642	52
26643	117
26644	25
26645	117
26646	137
26647	173
26648	34
26649	174
26650	172
26651	160
26652	46
26653	58
26654	195
26655	170
26656	171
26657	137
26658	120
26659	120
26660	136
26661	147
26662	38
26663	175
26664	3
26665	136
26666	147
26667	34
26668	16
26669	127
26670	139
26671	139
26672	91
26673	52
26674	52
26675	91
26676	91
26677	112
26678	68
26679	115
26680	137
26681	173
26682	174
26683	170
26684	188
26685	17
26686	172
26687	130
26688	68
26689	115
26690	153
26691	134
26692	64
26693	91
26694	136
26695	147
26696	161
26697	162
26698	110
26699	83
26700	71
26701	193
26702	11
26703	134
26704	64
26705	37
26706	136
26707	147
26708	34
26709	127
26710	38
26711	130
26712	68
26713	115
26714	153
26715	136
26716	147
26717	126
26718	16
26719	127
26720	108
26721	130
26722	68
26723	115
26724	153
26725	136
26726	147
26727	27
26728	17
26729	127
26730	136
26731	161
26732	185
26733	136
26734	147
26735	34
26736	85
26737	108
26738	136
26739	147
26740	38
26741	200
26742	175
26743	94
26744	94
26745	3
26746	94
26747	130
26748	68
26749	115
26750	137
26751	173
26752	34
26753	174
26754	172
26755	160
26756	46
26757	52
26758	195
26759	170
26760	143
26761	136
26762	147
26763	25
26764	16
26765	127
26766	176
26767	112
26768	173
26769	27
26770	174
26771	172
26772	160
26773	46
26774	58
26775	195
26776	170
26777	112
26778	17
26779	112
26780	143
26781	158
26782	137
26783	173
26784	27
26785	174
26786	160
26787	46
26788	54
26789	195
26790	18
26791	143
26792	172
26793	58
26794	134
26795	196
26796	0
26797	30
26798	83
26799	71
26800	59
26801	134
26802	136
26803	147
26804	34
26805	16
26806	127
26807	38
26808	177
26809	130
26810	115
26811	37
26812	136
26813	115
26814	197
26815	25
26816	129
26817	167
26818	52
26819	52
26820	129
26821	167
26822	129
26823	134
26824	64
26825	37
26826	136
26827	147
26828	34
26829	16
26830	127
26831	134
26832	64
26833	37
26834	4
26835	147
26836	127
26837	3
26838	5
26839	79
26840	136
26841	34
26842	34
26843	126
26844	175
26845	40
26846	137
26847	173
26848	25
26849	174
26850	172
26851	195
26852	195
26853	112
26854	171
26855	112
26856	110
26857	83
26858	71
26859	2
26860	136
26861	161
26862	185
26863	136
26864	147
26865	34
26866	127
26867	38
26868	127
26869	88
26870	136
26871	147
26872	11
26873	164
26874	96
26875	130
26876	68
26877	115
26878	153
26879	136
26880	34
26881	127
26882	185
26883	28
26884	112
26885	173
26886	167
26887	174
26888	172
26889	160
26890	46
26891	52
26892	195
26893	171
26894	140
26895	17
26896	112
26897	143
26898	195
26899	110
26900	5
26901	134
26902	64
26903	37
26904	129
26905	25
26906	55
26907	55
26908	117
26909	25
26910	117
26911	130
26912	68
26913	115
26914	115
26915	136
26916	147
26917	167
26918	164
26919	127
26920	136
26921	147
26922	34
26923	16
26924	127
26925	127
26926	147
26927	34
26928	16
26929	127
26930	130
26931	68
26932	115
26933	153
26934	134
26935	64
26936	37
26937	117
26938	27
26939	55
26940	55
26941	117
26942	27
26943	117
26944	136
26945	147
26946	34
26947	16
26948	136
26949	136
26950	147
26951	34
26952	127
26953	34
26954	93
26955	171
26956	200
26957	136
26958	147
26959	34
26960	16
26961	127
26962	108
26963	84
26964	133
26965	64
26966	37
26967	137
26968	37
26969	174
26970	172
26971	46
26972	52
26973	46
26974	17
26975	143
26976	136
26977	147
26978	16
26979	177
26980	108
26981	126
26982	136
26983	147
26984	34
26985	16
26986	127
26987	136
26988	147
26989	34
26990	16
26991	85
26992	38
26993	68
26994	153
26995	153
26996	136
26997	147
26998	22
26999	34
27000	147
27001	136
27002	147
27003	34
27004	127
27005	108
27006	132
27007	5
27008	72
27009	164
27010	10
27011	137
27012	173
27013	34
27014	98
27015	58
27016	136
27017	147
27018	16
27019	177
27020	119
27021	130
27022	68
27023	115
27024	134
27025	64
27026	37
27027	136
27028	147
27029	16
27030	34
27031	127
27032	136
27033	147
27034	34
27035	127
27036	34
27037	126
27038	175
27039	40
27040	136
27041	147
27042	16
27043	38
27044	177
27045	108
27046	164
27047	136
27048	147
27049	34
27050	127
27051	108
27052	91
27053	34
27054	55
27055	55
27056	91
27057	34
27058	91
27059	134
27060	64
27061	37
27062	22
27063	25
27064	103
27065	134
27066	64
27067	37
27068	110
27069	6
27070	129
27071	136
27072	64
27073	25
27074	91
27075	34
27076	52
27077	52
27078	167
27079	117
27080	147
27081	136
27082	147
27083	34
27084	38
27085	34
27086	108
27087	145
27088	117
27089	37
27090	52
27091	55
27092	117
27093	37
27094	117
27095	30
27096	83
27097	71
27098	59
27099	2
27100	25
27101	58
27102	58
27103	153
27104	102
27105	91
27106	147
27107	153
27108	16
27109	127
27110	153
27111	181
27112	23
27113	136
27114	147
27115	34
27116	127
27117	122
27118	126
27119	40
27120	137
27121	27
27122	174
27123	158
27124	46
27125	58
27126	195
27127	172
27128	20
27129	25
27130	50
27131	50
27132	20
27133	134
27134	64
27135	37
27136	129
27137	68
27138	115
27139	130
27140	68
27141	115
27142	153
27143	137
27144	173
27145	167
27146	174
27147	172
27148	160
27149	158
27150	55
27151	137
27152	173
27153	177
27154	174
27155	172
27156	160
27157	46
27158	58
27159	195
27160	170
27161	171
27162	17
27163	112
27164	143
27165	120
27166	105
27167	136
27168	147
27169	34
27170	127
27171	34
27172	126
27173	175
27174	40
27175	131
27176	4
27177	190
27178	78
27179	164
27180	136
27181	147
27182	38
27183	200
27184	58
27185	156
27186	94
27187	3
27188	94
27189	136
27190	147
27191	38
27192	52
27193	3
27194	135
27195	68
27196	115
27197	136
27198	147
27199	34
27200	34
27201	200
27202	84
27203	132
27204	4
27205	192
27206	80
27207	174
27208	135
27209	80
27210	192
27211	136
27212	34
27213	55
27214	55
27215	136
27216	34
27217	136
27218	136
27219	136
27220	136
27221	136
27222	175
27223	40
27224	38
27225	147
27226	126
27227	16
27228	177
27229	134
27230	64
27231	37
27232	136
27233	147
27234	34
27235	136
27236	3
27237	134
27238	64
27239	37
27240	110
27241	68
27242	127
27243	153
27244	134
27245	160
27246	37
27247	137
27248	173
27249	25
27250	174
27251	98
27252	160
27253	160
27254	58
27255	46
27256	170
27257	171
27258	137
27259	143
27260	188
27261	130
27262	68
27263	115
27264	153
27265	134
27266	37
27267	52
27268	52
27269	134
27270	37
27271	134
27272	136
27273	147
27274	108
27275	136
27276	147
27277	34
27278	16
27279	136
27280	177
27281	108
27282	134
27283	64
27284	37
27285	187
27286	4
27287	164
27288	79
27289	136
27290	147
27291	16
27292	177
27293	108
27294	126
27295	46
27296	58
27297	77
27298	110
27299	23
27300	74
27301	113
27302	91
27303	167
27304	103
27305	135
27306	78
27307	193
27308	133
27309	64
27310	37
27311	130
27312	68
27313	115
27314	153
27315	136
27316	147
27317	34
27318	17
27319	127
27320	136
27321	147
27322	168
27323	17
27324	85
27325	136
27326	6
27327	189
27328	192
27329	14
27330	134
27331	64
27332	36
27333	136
27334	147
27335	136
27336	108
27337	85
27338	136
27339	147
27340	16
27341	122
27342	108
27343	175
27344	30
27345	83
27346	71
27347	59
27348	2
27349	136
27350	34
27351	175
27352	136
27353	175
27354	110
27355	172
27356	135
27357	4
27358	78
27359	148
27360	89
27361	129
27362	37
27363	103
27364	126
27365	147
27366	16
27367	161
27368	198
27369	169
27370	29
27371	0
27372	136
27373	147
27374	34
27375	108
27376	85
27377	134
27378	64
27379	34
27380	132
27381	5
27382	193
27383	66
27384	181
27385	134
27386	64
27387	37
27388	136
27389	147
27390	122
27391	34
27392	122
27393	136
27394	30
27395	74
27396	93
27397	140
27398	199
27399	95
27400	113
27401	121
27402	136
27403	147
27404	34
27405	16
27406	127
27407	38
27408	177
27409	137
27410	173
27411	34
27412	174
27413	160
27414	160
27415	195
27416	170
27417	171
27418	172
27419	130
27420	68
27421	153
27422	153
27423	91
27424	147
27425	153
27426	23
27427	200
27428	52
27429	94
27430	60
27431	94
27432	134
27433	64
27434	37
27435	136
27436	147
27437	34
27438	127
27439	127
27440	20
27441	25
27442	52
27443	52
27444	20
27445	136
27446	147
27447	37
27448	38
27449	84
27450	136
27451	147
27452	179
27453	169
27454	29
27455	0
27456	134
27457	64
27458	37
27459	136
27460	147
27461	34
27462	16
27463	127
27464	117
27465	167
27466	52
27467	52
27468	117
27469	167
27470	117
27471	138
27472	8
27473	190
27474	184
27475	165
27476	16
27477	136
27478	147
27479	38
27480	175
27481	3
27482	136
27483	147
27484	132
27485	85
27486	58
27487	132
27488	6
27489	192
27490	164
27491	17
27492	91
27493	25
27494	52
27495	58
27496	167
27497	102
27498	136
27499	147
27500	34
27501	127
27502	38
27503	137
27504	173
27505	25
27506	172
27507	46
27508	46
27509	54
27510	46
27511	112
27512	41
27513	143
27514	136
27515	34
27516	38
27517	34
27518	175
27519	137
27520	173
27521	91
27522	174
27523	160
27524	46
27525	195
27526	170
27527	171
27528	172
27529	136
27530	147
27531	34
27532	127
27533	34
27534	126
27535	175
27536	40
27537	136
27538	147
27539	34
27540	16
27541	127
27542	96
27543	134
27544	64
27545	37
27546	117
27547	167
27548	52
27549	52
27550	117
27551	167
27552	117
27553	136
27554	147
27555	34
27556	16
27557	127
27558	136
27559	147
27560	34
27561	127
27562	38
27563	136
27564	147
27565	34
27566	84
27567	84
27568	84
27569	84
27570	134
27571	64
27572	37
27573	132
27574	68
27575	115
27576	130
27577	68
27578	115
27579	153
27580	136
27581	147
27582	136
27583	127
27584	38
27585	83
27586	71
27587	190
27588	130
27589	68
27590	115
27591	153
27592	136
27593	147
27594	34
27595	127
27596	38
27597	136
27598	147
27599	34
27600	16
27601	127
27602	137
27603	173
27604	25
27605	174
27606	172
27607	58
27608	160
27609	170
27610	127
27611	34
27612	38
27613	127
27614	199
27615	3
27616	136
27617	145
27618	34
27619	16
27620	177
27621	136
27622	147
27623	34
27624	38
27625	127
27626	134
27627	64
27628	37
27629	136
27630	147
27631	34
27632	200
27633	85
27634	130
27635	167
27636	55
27637	52
27638	130
27639	167
27640	130
27641	130
27642	68
27643	115
27644	153
27645	130
27646	68
27647	115
27648	153
27649	136
27650	147
27651	34
27652	16
27653	177
27654	135
27655	79
27656	190
27657	183
27658	136
27659	147
27660	27
27661	34
27662	85
27663	40
27664	136
27665	5
27666	190
27667	79
27668	169
27669	150
27670	130
27671	68
27672	115
27673	137
27674	173
27675	27
27676	174
27677	173
27678	170
27679	171
27680	17
27681	137
27682	143
27683	131
27684	4
27685	147
27686	82
27687	132
27688	6
27689	190
27690	164
27691	150
27692	130
27693	68
27694	115
27695	153
27696	136
27697	147
27698	34
27699	16
27700	127
27701	136
27702	147
27703	34
27704	122
27705	127
27706	136
27707	147
27708	34
27709	16
27710	119
27711	136
27712	147
27713	34
27714	16
27715	127
27716	134
27717	64
27718	37
27719	136
27720	147
27721	34
27722	126
27723	122
27724	126
27725	40
27726	136
27727	147
27728	38
27729	200
27730	175
27731	134
27732	64
27733	37
27734	130
27735	68
27736	115
27737	136
27738	147
27739	16
27740	177
27741	108
27742	126
27743	136
27744	147
27745	34
27746	127
27747	111
27748	136
27749	147
27750	5
27751	79
27752	136
27753	147
27754	34
27755	127
27756	38
27757	137
27758	173
27759	37
27760	174
27761	172
27762	58
27763	120
27764	105
27765	136
27766	147
27767	38
27768	108
27769	85
27770	136
27771	147
27772	122
27773	127
27774	122
27775	126
27776	175
27777	40
27778	91
27779	147
27780	34
27781	38
27782	127
27783	138
27784	5
27785	191
27786	184
27787	80
27788	164
27789	25
27790	68
27791	115
27792	153
27793	134
27794	64
27795	37
27796	134
27797	64
27798	37
27799	130
27800	68
27801	115
27802	153
27803	136
27804	27
27805	50
27806	91
27807	20
27808	129
27809	37
27810	55
27811	52
27812	129
27813	37
27814	129
27815	135
27816	80
27817	192
27818	137
27819	173
27820	25
27821	174
27822	98
27823	160
27824	46
27825	58
27826	195
27827	170
27828	170
27829	112
27830	160
27831	136
27832	147
27833	166
27834	38
27835	127
27836	136
27837	34
27838	38
27839	34
27840	175
27841	137
27842	173
27843	37
27844	172
27845	55
27846	134
27847	64
27848	136
27849	147
27850	34
27851	127
27852	34
27853	126
27854	175
27855	40
27856	136
27857	147
27858	34
27859	16
27860	127
27861	134
27862	64
27863	37
27864	131
27865	7
27866	163
27867	186
27868	134
27869	64
27870	37
27871	136
27872	34
27873	34
27874	126
27875	161
27876	175
27877	40
27878	91
27879	25
27880	55
27881	55
27882	34
27883	102
27884	136
27885	147
27886	34
27887	16
27888	108
27889	137
27890	173
27891	140
27892	174
27893	160
27894	46
27895	195
27896	170
27897	172
27898	137
27899	173
27900	167
27901	174
27902	172
27903	160
27904	195
27905	58
27906	195
27907	170
27908	171
27909	137
27910	120
27911	105
27912	136
27913	147
27914	34
27915	16
27916	127
27917	130
27918	68
27919	115
27920	153
27921	136
27922	147
27923	34
27924	16
27925	85
27926	130
27927	68
27928	37
27929	25
27930	136
27931	147
27932	25
27933	16
27934	177
27935	87
27936	137
27937	173
27938	153
27939	174
27940	172
27941	160
27942	46
27943	58
27944	195
27945	170
27946	171
27947	17
27948	112
27949	143
27950	120
27951	105
27952	117
27953	167
27954	52
27955	52
27956	117
27957	167
27958	117
27959	91
27960	25
27961	52
27962	52
27963	91
27964	37
27965	91
27966	134
27967	64
27968	136
27969	147
27970	16
27971	177
27972	108
27973	126
27974	91
27975	68
27976	115
27977	153
27978	137
27979	173
27980	27
27981	174
27982	172
27983	160
27984	46
27985	58
27986	195
27987	170
27988	143
27989	120
27990	105
27991	34
27992	147
27993	34
27994	16
27995	127
27996	96
27997	136
27998	147
27999	34
28000	127
28001	3
28002	136
28003	147
28004	34
28005	38
28006	175
28007	134
28008	64
28009	37
28010	134
28011	64
28012	37
28013	130
28014	68
28015	115
28016	153
28017	132
28018	5
28019	190
28020	181
28021	190
28022	137
28023	173
28024	27
28025	174
28026	172
28027	160
28028	46
28029	58
28030	195
28031	170
28032	171
28033	112
28034	120
28035	120
28036	136
28037	147
28038	34
28039	16
28040	126
28041	88
28042	132
28043	8
28044	72
28045	66
28046	181
28047	136
28048	147
28049	16
28050	177
28051	108
28052	126
28053	136
28054	147
28055	34
28056	127
28057	34
28058	126
28059	48
28060	40
28061	136
28062	147
28063	27
28064	38
28065	108
28066	126
28067	147
28068	34
28069	16
28070	108
28071	136
28072	147
28073	27
28074	87
28075	38
28076	136
28077	147
28078	135
28079	127
28080	135
28081	127
28082	131
28083	5
28084	164
28085	79
28086	136
28087	147
28088	122
28089	127
28090	122
28091	136
28092	147
28093	25
28094	16
28095	127
28096	4
28097	5
28098	190
28099	80
28100	125
28101	152
28102	134
28103	64
28104	114
28105	5
28106	192
28107	79
28108	164
28109	66
28110	148
28111	9
28112	136
28113	147
28114	34
28115	72
28116	108
